0,1,2,3,4,5,6,7
0.14703054081206823,0.755405490931768,-1.2195008551926312,1.4239629139026373,0.7373853536048042,1.0,0.0,0.0
1.0180248586780463,1.6476846255720528,-1.1242546349542126,-1.0361439331071836,0.030739111530243304,1.0,0.0,0.0
0.8170261699397436,0.35116019532175,-0.7432697540005385,-1.6231826781381848,1.444031595679365,0.0,1.0,0.0
0.8840257328525112,1.4762411900149446,-0.8321662262230625,-0.09489798392289617,-1.3825533726188783,0.0,1.0,0.0
1.0180248586780463,-1.461468824915034,1.371196335292353,0.41894691396060674,-1.3825533726188783,1.0,0.0,0.0
0.4150287924631384,0.8054032058424601,-1.0925058948747397,0.6434174926278623,-0.6759071305443175,1.0,0.0,0.0
1.2860231103291164,-0.17757623259502817,1.5743882718009792,-1.1220917904062306,1.444031595679365,1.0,0.0,0.0
-0.7909633399666773,-0.11709170883654267,0.031399503938598965,1.1394776319111501,0.7373853536048042,1.0,0.0,0.0
0.7500266070269761,0.27221782871752703,0.2282416924313306,-0.2177616150494811,0.030739111530243304,1.0,0.0,0.0
-1.6619576578326554,1.4843446332155121,-0.8702647143184299,0.11781056316015344,0.7373853536048042,1.0,0.0,0.0
1.353022673241884,1.3687249174845368,-0.6099250456667525,0.1220618998773363,-1.3825533726188783,1.0,0.0,0.0
0.8170261699397436,-0.24137098641910504,-1.3718948075741009,0.08734265002034286,-1.3825533726188783,1.0,0.0,0.0
-1.728957220745423,0.41638496853416235,-0.8448657222548516,0.5592410256276414,-0.6759071305443175,1.0,0.0,0.0
0.34802922955037086,1.4295537051698437,-1.0163089186840049,1.7149669121938047,0.030739111530243304,1.0,0.0,0.0
0.34802922955037086,-0.3396715784469063,1.079107926561203,-1.338839107370604,0.7373853536048042,1.0,0.0,0.0
1.353022673241884,1.340945466774094,0.8060687618777364,0.8491113341275601,-0.6759071305443175,1.0,0.0,0.0
0.013031414986533147,-0.7397857069350663,-0.5273783214601231,0.20170360771256207,0.7373853536048042,1.0,0.0,0.0
0.14703054081206823,1.046758700384858,-0.43848184923759914,0.8911995676276706,-0.6759071305443175,0.0,1.0,0.0
-1.125961154530515,0.3846067599044852,0.8949652341002604,1.2392423335410416,0.7373853536048042,1.0,0.0,0.0
0.9510252957652787,0.6079016392090166,-0.1400436924905544,1.7319722590625362,-0.6759071305443175,0.0,0.0,1.0
-0.99196202870498,0.4511821069836588,-1.1369541309860018,-1.167226815220322,1.444031595679365,0.0,0.0,1.0
-0.7239637770539098,1.608173719509154,0.07584774004986095,-0.4177161519809821,-0.6759071305443175,1.0,0.0,0.0
0.48202835537590594,-0.7109999462846838,-0.07654621233160872,1.068196886286384,0.030739111530243304,1.0,0.0,0.0
1.1520239845035813,1.4305864969503084,0.679073801559845,0.11044157951703645,-1.3825533726188783,1.0,0.0,0.0
-0.8579629028794449,-0.5748038404659924,-1.073456650827056,-0.34572685023668553,-1.3825533726188783,1.0,0.0,0.0
-0.18796727375176947,-0.9026755080026864,-0.32418638495149693,-0.3078190978418049,1.444031595679365,1.0,0.0,0.0
-0.053968147926234396,-0.21189669791507948,-1.7274806964641967,-0.38398888069133136,-0.6759071305443175,0.0,0.0,1.0
-0.45596552540283963,-0.038096378551270245,1.5616887757691902,-0.6736466223553909,-0.6759071305443175,0.0,1.0,0.0
-1.6619576578326554,-0.9884501894622899,-1.4544415317807302,1.146704904330361,0.030739111530243304,1.0,0.0,0.0
1.2190235474163489,-1.6389766019523058,1.447393311483088,0.6272624131025674,0.7373853536048042,0.0,1.0,0.0
1.4200222361546515,1.1737391257009429,0.6727240535439505,0.027327946696111348,0.030739111530243304,1.0,0.0,0.0
-0.45596552540283963,-1.0429498172621863,0.4568326210035351,1.088886724976674,-0.6759071305443175,0.0,1.0,0.0
-1.3939594061815852,0.011742445316273406,-0.9528114385250592,-1.076673343144327,-1.3825533726188783,0.0,1.0,0.0
1.2860231103291164,0.3870960529138099,0.10124673211343922,1.1143238896678183,-1.3825533726188783,1.0,0.0,0.0
-0.6569642141411423,0.6842752672823407,0.7997190138618419,-1.3467040802973922,-0.6759071305443175,1.0,0.0,0.0
1.5540213619801866,0.25913579949830995,-0.6988215178892765,0.3483747244553711,-1.3825533726188783,0.0,0.0,1.0
0.08003097789930069,-0.8355705241130181,0.4187341329081677,1.0672049077190413,-0.6759071305443175,1.0,0.0,0.0
-0.7239637770539098,0.196824028743618,1.282299863069829,0.7095257785800559,1.444031595679365,1.0,0.0,0.0
-0.053968147926234396,0.41228028325282906,-1.3909440516217846,0.1322651079985752,0.030739111530243304,1.0,0.0,0.0
-1.728957220745423,-0.26064976632110914,-1.194101863129053,-1.131728153631845,-1.3825533726188783,0.0,0.0,1.0
0.4150287924631384,-1.1364042324739618,-0.4892798333647557,-0.08001830541275612,1.444031595679365,1.0,0.0,0.0
-0.053968147926234396,-0.02350488442214349,1.5362897837056118,1.4695939280004,-1.3825533726188783,1.0,0.0,0.0
0.5490279182886735,-0.21417413620020634,-1.619534980193989,-0.2631800623113848,1.444031595679365,1.0,0.0,0.0
0.21403010372483577,-1.1022426581970588,0.10124673211343922,-1.1286813623178642,-1.3825533726188783,1.0,0.0,0.0
0.34802922955037086,-1.0244390107353993,0.5139803531465862,0.3217330143610251,-0.6759071305443175,1.0,0.0,0.0
1.2860231103291164,0.06941989397913742,-0.25433915677665664,-0.07116135391862514,0.030739111530243304,1.0,0.0,0.0
0.6830270441142086,-0.6745079700416045,-1.073456650827056,-0.9289393922222222,1.444031595679365,0.0,1.0,0.0
1.6880204878057217,-0.408603809332781,-0.3622848730468643,1.4000845726744602,0.030739111530243304,1.0,0.0,0.0
0.14703054081206823,0.6484983007334292,0.5330295971942699,-1.2346105021876705,-1.3825533726188783,1.0,0.0,0.0
-0.99196202870498,-0.02657677792301228,1.4410435634671932,1.472357296866569,0.030739111530243304,1.0,0.0,0.0
1.2190235474163489,-0.17124707270961748,-1.6893822083688292,-1.3275730650700694,-1.3825533726188783,1.0,0.0,0.0
0.14703054081206823,0.5750906387988749,0.5520788412419536,1.6362463273139685,-1.3825533726188783,0.0,1.0,0.0
-0.8579629028794449,-1.7015267092717201,0.2726899285425926,-0.14839397094744727,0.030739111530243304,0.0,1.0,0.0
0.21403010372483577,-0.9328118425198302,-1.397293799637679,1.5846634418121497,-0.6759071305443175,1.0,0.0,0.0
1.6880204878057217,1.3856732954203645,1.3330978471969857,-1.2373030154418865,-1.3825533726188783,1.0,0.0,0.0
-0.9249624657922124,-0.4229304850566604,-0.2479894087607621,0.8300511745121902,-1.3825533726188783,1.0,0.0,0.0
0.616027481201441,1.3393830381831349,0.15204471624059576,-0.2366800634409449,-0.6759071305443175,0.0,0.0,1.0
-1.125961154530515,1.2302513733807188,-0.5908758016190688,-0.0956773956543797,0.7373853536048042,1.0,0.0,0.0
